event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.ab_tooltips_enabled,event_properties.type,event_properties.id
stories_view,1710928824560000,59a27ced-36e0-4267-8599-4cc4850ab307,59a27ced-36e0-4267-8599-4cc4850ab307_1710928814078,/,False,fact,130
stories_view,1710928826852000,59a27ced-36e0-4267-8599-4cc4850ab307,59a27ced-36e0-4267-8599-4cc4850ab307_1710928814078,/,False,question,74
stories_view,1710928830037000,59a27ced-36e0-4267-8599-4cc4850ab307,59a27ced-36e0-4267-8599-4cc4850ab307_1710928814078,/,False,affirmation,278
stories_view,1710928833700000,59a27ced-36e0-4267-8599-4cc4850ab307,59a27ced-36e0-4267-8599-4cc4850ab307_1710928814078,/,False,daily_tip,13
stories_view,1710930827514000,d40d893a-4116-4d4b-b654-1bdb6b1fcd24,d40d893a-4116-4d4b-b654-1bdb6b1fcd24_1710930818807,/,False,daily_tip,44
stories_view,1710930887243000,d40d893a-4116-4d4b-b654-1bdb6b1fcd24,d40d893a-4116-4d4b-b654-1bdb6b1fcd24_1710930818807,/,False,daily_tip,44
stories_view,1710930469133000,ed0bcc1b-7ad7-45d1-9fa2-af25ef43142d,ed0bcc1b-7ad7-45d1-9fa2-af25ef43142d_1710930459769,/,False,affirmation,380
stories_view,1710930472502000,ed0bcc1b-7ad7-45d1-9fa2-af25ef43142d,ed0bcc1b-7ad7-45d1-9fa2-af25ef43142d_1710930459769,/,False,daily_tip,38
stories_view,1710930482584000,ed0bcc1b-7ad7-45d1-9fa2-af25ef43142d,ed0bcc1b-7ad7-45d1-9fa2-af25ef43142d_1710930459769,/,False,fact,99
stories_view,1710933262835000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,affirmation,75
stories_view,1710933265764000,c14dc39b-4442-433e-8a0c-4aba53a9397f,c14dc39b-4442-433e-8a0c-4aba53a9397f_1710933257990,/,False,daily_tip,52
